protocol,scenario,seed,run_index,encode_p50_ns,encode_p99_ns,encode_p999_ns,encode_p9999_ns,encode_mean_ns,encode_min_ns,encode_max_ns,encode_stddev_ns,encode_cv,encode_tar_p99,encode_tar_p999,encode_tar_p9999,decode_p50_ns,decode_p99_ns,decode_p999_ns,decode_p9999_ns,decode_mean_ns,decode_min_ns,decode_max_ns,decode_stddev_ns,decode_cv,decode_tar_p99,decode_tar_p999,decode_tar_p9999,rt_p50_ns,rt_p99_ns,rt_p999_ns,rt_p9999_ns,rt_mean_ns,rt_min_ns,rt_max_ns,rt_stddev_ns,rt_cv,rt_lsc,rt_tar_p99,rt_tar_p999,rt_tar_p9999,size_median,size_mean,size_min,size_max,throughput_msg_sec,throughput_bytes_sec,throughput_corpus_exhausted,throughput_processed,total_messages,warmup_messages,measured_messages
protobuf,tick,60,18,153,220,291,3015,155.1,142,20783,56.1,0.361473,1.4379,1.9020,19.7059,112,136,146,2923,115.6,103,19743,44.6,0.386226,1.2143,1.3036,26.0982,266,333,425,3213,270.6,249,20991,72.5,0.267713,0.022556,1.2519,1.5977,12.0789,44.0,43.5,40,44,3637068.9,158073482.9,true,995000,1000000,5000,995000
protobuf,tick,61,19,140,209,273,2945,142.4,128,7771,39.4,0.277028,1.4929,1.9500,21.0357,112,136,146,2935,115.7,103,7815,37.2,0.321135,1.2143,1.3036,26.2054,255,321,403,3149,258.1,236,8279,55.2,0.213850,0.031373,1.2588,1.5804,12.3490,44.0,43.5,40,44,4095799.0,178009522.4,true,995000,1000000,5000,995000
protobuf,tick,62,20,140,210,308,2909,142.7,128,6747,38.8,0.272253,1.5000,2.2000,20.7786,114,137,152,2891,116.9,104,16655,44.4,0.379637,1.2018,1.3333,25.3596,257,324,571,3117,259.5,237,16799,60.1,0.231680,0.035019,1.2607,2.2218,12.1284,44.0,43.5,40,44,4096047.2,178020071.7,true,995000,1000000,5000,995000
protobuf,tick,63,21,140,209,274,2905,142.2,127,7999,41.5,0.291839,1.4929,1.9571,20.7500,112,136,145,2857,115.7,103,11823,38.3,0.330785,1.2143,1.2946,25.5089,255,321,403,3091,257.9,235,11967,57.6,0.223259,0.031373,1.2588,1.5804,12.1216,44.0,43.5,40,44,4098593.2,178128362.7,true,995000,1000000,5000,995000
protobuf,tick,64,22,140,209,274,2951,142.4,128,16071,46.5,0.326557,1.4929,1.9571,21.0786,112,136,150,2873,115.7,104,13695,42.0,0.362922,1.2143,1.3393,25.6518,255,321,400,3145,258.1,236,16335,63.8,0.247226,0.031373,1.2588,1.5686,12.3333,44.0,43.5,40,44,4094095.9,177937460.3,true,995000,1000000,5000,995000
protobuf,tick,65,23,140,209,276,2927,142.4,127,14183,47.6,0.334435,1.4929,1.9714,20.9071,112,136,146,2825,115.7,103,12399,41.0,0.354323,1.2143,1.3036,25.2232,255,321,404,3147,258.1,235,14327,63.9,0.247613,0.031373,1.2588,1.5843,12.3412,44.0,43.5,40,44,4100747.8,178225562.6,true,995000,1000000,5000,995000
protobuf,tick,66,24,140,209,274,2943,142.4,128,6783,40.1,0.281545,1.4929,1.9571,21.0214,112,136,146,2821,115.7,104,7547,36.1,0.311711,1.2143,1.3036,25.1875,255,321,400,3127,258.1,235,7691,55.1,0.213386,0.031373,1.2588,1.5686,12.2627,44.0,43.5,40,44,4095335.9,177992672.2,true,995000,1000000,5000,995000
protobuf,tick,67,25,140,209,280,2933,142.9,128,7515,41.5,0.290189,1.4929,2.0000,20.9500,112,137,152,499,115.9,104,11527,34.6,0.298398,1.2232,1.3571,4.4554,254,322,413,3095,258.8,236,11671,55.3,0.213487,0.031496,1.2677,1.6260,12.1850,44.0,43.5,40,44,4080635.8,177354875.6,true,995000,1000000,5000,995000
protobuf,tick,68,26,140,209,275,2889,143.1,127,6643,39.7,0.277632,1.4929,1.9643,20.6357,112,136,146,2837,115.7,104,8135,36.3,0.313875,1.2143,1.3036,25.3304,257,322,405,3091,258.7,235,8279,54.8,0.211864,0.035019,1.2529,1.5759,12.0272,44.0,43.5,40,44,4100705.9,178223251.3,true,995000,1000000,5000,995000
protobuf,tick,69,27,140,209,279,2937,142.5,128,7359,41.3,0.289800,1.4929,1.9929,20.9786,113,137,151,2889,116.4,104,7335,35.9,0.308400,1.2124,1.3363,25.5664,256,322,419,3111,258.9,236,7539,55.8,0.215542,0.031250,1.2578,1.6367,12.1523,44.0,43.5,40,44,4033196.6,175286601.5,true,995000,1000000,5000,995000
protobuf,tick,70,28,140,209,280,2867,142.3,126,7587,40.0,0.280798,1.4929,2.0000,20.4786,112,136,146,2869,115.8,104,13823,44.1,0.381079,1.2143,1.3036,25.6161,255,322,414,3099,258.1,233,13975,60.6,0.234887,0.031373,1.2627,1.6235,12.1529,44.0,43.5,40,44,4095227.1,177985771.4,true,995000,1000000,5000,995000
protobuf,tick,71,29,140,209,278,2911,142.4,127,33567,67.2,0.472070,1.4929,1.9857,20.7929,112,136,146,2865,115.8,103,10983,40.8,0.352496,1.2143,1.3036,25.5804,255,322,407,3173,258.2,235,33727,79.4,0.307711,0.031373,1.2627,1.5961,12.4431,44.0,43.5,40,44,4092782.5,177874955.8,true,995000,1000000,5000,995000
rkyv,book_large,42,0,485,860,946,3961,488.5,250,6515,128.4,0.262801,1.7732,1.9505,8.1670,140,160,163,3015,140.6,116,8099,45.1,0.320561,1.1429,1.1643,21.5357,624,1003,1106,4875,629.1,374,8623,139.0,0.220995,0.094551,1.6074,1.7724,7.8125,2768.0,2767.4,2288,3248,1796861.1,4972591210.3,true,95000,100000,5000,95000
rkyv,book_large,43,1,478,847,929,4127,479.5,267,5703,127.5,0.265839,1.7720,1.9435,8.6339,140,160,163,3067,140.8,115,14471,57.2,0.406271,1.1429,1.1643,21.9071,617,989,1085,4331,620.3,393,15023,142.3,0.229456,0.095624,1.6029,1.7585,7.0194,2768.0,2768.2,2288,3248,1810941.5,5013079477.2,true,95000,100000,5000,95000
rkyv,book_large,44,2,473,848,934,4367,477.7,266,7863,127.4,0.266738,1.7928,1.9746,9.2326,140,160,162,3001,140.9,116,4799,36.1,0.256058,1.1429,1.1571,21.4357,613,991,1093,5003,618.6,385,8039,135.0,0.218235,0.089723,1.6166,1.7830,8.1615,2768.0,2769.5,2288,3248,1811134.9,5015899571.9,true,95000,100000,5000,95000
rkyv,book_large,45,3,480,856,939,4171,484.1,251,16415,137.1,0.283267,1.7833,1.9563,8.6896,140,160,165,197,140.5,117,4775,32.6,0.232181,1.1429,1.1786,1.4071,619,999,1093,4447,624.6,372,16591,143.5,0.229698,0.093700,1.6139,1.7658,7.1842,2768.0,2768.2,2288,3248,1789467.9,4953638240.6,true,95000,100000,5000,95000
rkyv,book_large,46,4,473,847,933,6067,477.9,249,8711,140.4,0.293729,1.7907,1.9725,12.8266,137,160,167,3167,139.8,114,7015,52.5,0.375705,1.1679,1.2190,23.1168,611,991,1106,7303,617.8,368,8991,153.1,0.247879,0.093290,1.6219,1.8101,11.9525,2768.0,2767.6,2288,3248,1809192.7,5007152519.6,true,95000,100000,5000,95000
rkyv,book_large,47,5,480,853,940,4065,482.6,249,6855,130.8,0.271114,1.7771,1.9583,8.4688,136,155,157,237,136.4,114,3433,25.4,0.186016,1.1397,1.1544,1.7426,615,992,1092,4243,619.0,368,7039,135.9,0.219509,0.095935,1.6130,1.7756,6.8992,2768.0,2767.4,2288,3248,1821471.1,5040670651.1,true,95000,100000,5000,95000
rkyv,book_large,48,6,474,839,926,3853,473.2,258,6551,125.1,0.264313,1.7700,1.9536,8.1287,136,155,159,3111,136.8,114,6187,42.0,0.307050,1.1397,1.1691,22.8750,606,978,1086,4179,609.9,378,6731,134.4,0.220385,0.095710,1.6139,1.7921,6.8960,2768.0,2767.4,2288,3248,1812904.2,5016962333.5,true,95000,100000,5000,95000
rkyv,book_large,49,7,481,854,948,4053,483.7,250,7551,129.9,0.268650,1.7755,1.9709,8.4262,138,156,160,3159,138.8,113,7919,48.0,0.345588,1.1304,1.1594,22.8913,618,997,1107,4735,622.5,367,8439,141.4,0.227086,0.095469,1.6133,1.7913,7.6618,2768.0,2769.5,2288,3248,1795627.1,4973033310.1,true,95000,100000,5000,95000
rkyv,book_large,50,8,466,842,968,4219,471.5,249,19311,142.0,0.301130,1.8069,2.0773,9.0536,137,156,160,3067,138.0,114,14567,59.7,0.432547,1.1387,1.1679,22.3869,602,984,1131,4711,609.5,369,19503,156.4,0.256588,0.098007,1.6346,1.8787,7.8256,2768.0,2767.1,2288,3248,1771875.4,4903003006.2,true,95000,100000,5000,95000
rkyv,book_large,51,9,476,846,928,3861,479.3,269,6595,124.5,0.259720,1.7773,1.9496,8.1113,140,160,162,3147,140.8,116,4819,43.1,0.305930,1.1429,1.1571,22.4786,615,990,1091,4263,620.1,394,6803,134.5,0.216880,0.094309,1.6098,1.7740,6.9317,2768.0,2767.3,2288,3248,1816682.3,5027264003.0,true,95000,100000,5000,95000
rkyv,book_large,52,10,480,855,938,3985,483.7,250,6827,129.9,0.268485,1.7812,1.9542,8.3021,136,155,177,3087,136.9,114,4955,39.9,0.291227,1.1397,1.3015,22.6985,615,996,1106,4235,620.5,368,7007,138.8,0.223611,0.097561,1.6195,1.7984,6.8862,2768.0,2769.1,2288,3248,1810258.3,5012750392.1,true,95000,100000,5000,95000
rkyv,book_large,53,11,467,838,936,5267,471.1,254,8759,132.9,0.281984,1.7944,2.0043,11.2784,140,160,167,3183,140.8,116,8447,50.4,0.357975,1.1429,1.1929,22.7357,605,985,1152,5799,611.9,379,8927,145.2,0.237283,0.094215,1.6281,1.9041,9.5851,2768.0,2768.5,2288,3248,1804562.3,4995905562.1,true,95000,100000,5000,95000
rkyv,book_large,54,12,472,847,941,5803,476.2,254,18751,154.5,0.324498,1.7945,1.9936,12.2945,141,160,181,3195,140.7,114,6995,52.2,0.370753,1.1348,1.2837,22.6596,610,994,1138,6451,616.9,376,18959,166.9,0.270455,0.095082,1.6295,1.8656,10.5754,2768.0,2768.7,2288,3248,1811536.5,5015565160.6,true,95000,100000,5000,95000
rkyv,book_large,55,13,478,853,968,6871,483.2,258,14759,153.8,0.318250,1.7845,2.0251,14.3745,140,159,191,3299,140.7,115,7479,55.1,0.391527,1.1357,1.3643,23.5643,616,999,1167,7087,623.8,382,15095,166.8,0.267379,0.094156,1.6218,1.8945,11.5049,2768.0,2768.1,2288,3248,1796987.3,4974257589.4,true,95000,100000,5000,95000
rkyv,book_large,56,14,476,847,930,5759,477.9,257,17711,145.3,0.304069,1.7794,1.9538,12.0987,141,160,168,3115,141.0,116,8255,51.8,0.367162,1.1348,1.1915,22.0922,613,992,1111,6563,618.9,382,17919,157.2,0.254045,0.088091,1.6183,1.8124,10.7064,2768.0,2768.8,2288,3248,1793863.1,4966841629.4,true,95000,100000,5000,95000
rkyv,book_large,57,15,483,861,1045,6423,489.1,252,18255,158.7,0.324424,1.7826,2.1636,13.2981,140,160,169,3349,138.7,114,6547,52.0,0.374949,1.1429,1.2071,23.9214,620,1006,1240,6911,627.8,371,18431,170.5,0.271673,0.096774,1.6226,2.0000,11.1468,2768.0,2768.7,2288,3248,1808418.2,5006941280.2,true,95000,100000,5000,95000
rkyv,book_large,58,16,469,841,932,5575,471.1,255,8367,133.9,0.284128,1.7932,1.9872,11.8870,136,155,163,3123,136.8,114,7163,43.4,0.317457,1.1397,1.1985,22.9632,603,983,1115,5971,608.0,372,8647,144.1,0.237073,0.091211,1.6302,1.8491,9.9022,2768.0,2768.7,2288,3248,1818978.2,5036150334.5,true,95000,100000,5000,95000
rkyv,book_large,59,17,468,839,938,5819,470.1,247,8303,138.2,0.293885,1.7927,2.0043,12.4338,138,160,165,3153,140.1,119,5707,46.6,0.332382,1.1594,1.1957,22.8478,605,983,1119,6315,610.2,371,8599,149.7,0.245285,0.097521,1.6248,1.8496,10.4380,2768.0,2767.8,2288,3248,1798232.3,4977084954.8,true,95000,100000,5000,95000
rkyv,book_large,60,18,473,850,935,4043,477.4,253,6519,127.5,0.267022,1.7970,1.9767,8.5476,136,155,159,3135,136.8,114,6535,41.3,0.302117,1.1397,1.1691,23.0515,608,990,1089,4259,614.2,373,7067,136.5,0.222245,0.093750,1.6283,1.7911,7.0049,2768.0,2770.1,2288,3248,1824058.3,5052807141.3,true,95000,100000,5000,95000
rkyv,book_large,61,19,482,860,939,4123,487.8,264,7027,127.2,0.260747,1.7842,1.9481,8.5539,140,160,165,3133,140.9,116,5795,45.3,0.321662,1.1429,1.1786,22.3786,622,1005,1103,4579,628.6,385,7195,137.7,0.219021,0.091640,1.6158,1.7733,7.3617,2768.0,2767.8,2288,3248,1810041.0,5009838544.3,true,95000,100000,5000,95000
rkyv,book_large,62,20,473,845,963,4027,476.2,252,14095,134.7,0.282839,1.7865,2.0359,8.5137,141,160,163,3147,141.2,116,18271,78.0,0.552611,1.1348,1.1560,22.3191,612,991,1125,4359,617.4,374,18767,158.0,0.255981,0.091503,1.6193,1.8382,7.1225,2768.0,2767.0,2288,3248,1767662.5,4891128531.7,true,95000,100000,5000,95000
rkyv,book_large,63,21,477,851,950,4047,482.1,253,7259,128.6,0.266687,1.7841,1.9916,8.4843,140,160,172,3149,139.9,115,6075,43.0,0.307703,1.1429,1.2286,22.4929,616,995,1134,4347,621.9,376,7431,138.3,0.222364,0.092532,1.6153,1.8409,7.0568,2768.0,2767.8,2288,3248,1813769.0,5020224115.8,true,95000,100000,5000,95000
rkyv,book_large,64,22,476,844,948,5767,477.7,262,9383,142.6,0.298604,1.7731,1.9916,12.1155,141,160,166,462,141.0,114,5523,37.9,0.268630,1.1348,1.1773,3.2766,614,990,1159,6107,618.7,384,9583,151.0,0.244077,0.089577,1.6124,1.8876,9.9463,2768.0,2767.5,2288,3248,1806626.8,4999853206.8,true,95000,100000,5000,95000
rkyv,book_large,65,23,466,838,929,5271,470.3,256,14191,138.5,0.294402,1.7983,1.9936,11.3112,141,160,169,3153,140.8,116,7511,46.9,0.333071,1.1348,1.1986,22.3617,605,984,1113,5999,611.1,376,14399,149.7,0.244909,0.092562,1.6264,1.8397,9.9157,2768.0,2768.4,2288,3248,1822600.3,5045599674.1,true,95000,100000,5000,95000
rkyv,book_large,66,24,466,841,942,5831,472.0,253,8215,140.1,0.296855,1.8047,2.0215,12.5129,140,160,167,3097,140.8,116,5335,39.5,0.280658,1.1429,1.1929,22.1214,606,986,1121,6271,612.8,377,8399,148.8,0.242892,0.092409,1.6271,1.8498,10.3482,2768.0,2768.2,2288,3248,1806054.7,4999595519.8,true,95000,100000,5000,95000
rkyv,book_large,67,25,469,850,955,5471,474.7,262,10335,138.1,0.290831,1.8124,2.0362,11.6652,137,159,173,535,138.2,113,5319,36.3,0.262551,1.1606,1.2628,3.9051,605,994,1142,5767,612.9,379,10551,146.5,0.238982,0.097521,1.6430,1.8876,9.5322,2768.0,2766.7,2288,3248,1822982.2,5043561695.9,true,95000,100000,5000,95000
rkyv,book_large,68,26,482,855,955,5275,486.0,249,9343,134.6,0.276868,1.7739,1.9813,10.9440,137,159,163,4659,138.6,114,8439,66.6,0.480481,1.1606,1.1898,34.0073,618,996,1158,6119,624.7,365,9495,153.1,0.245136,0.092233,1.6117,1.8738,9.9013,2768.0,2768.6,2288,3248,1816935.2,5030398588.9,true,95000,100000,5000,95000
rkyv,book_large,69,27,481,856,1049,6663,484.4,263,22655,179.5,0.370557,1.7796,2.1809,13.8524,140,160,169,3447,141.6,115,23439,111.8,0.789484,1.1429,1.2071,24.6214,619,1002,1238,7491,626.0,386,23871,213.7,0.341360,0.098546,1.6187,2.0000,12.1018,2768.0,2766.6,2288,3248,1793090.8,4960840745.9,true,95000,100000,5000,95000
rkyv,book_large,70,28,470,849,939,4979,476.1,250,7459,130.2,0.273444,1.8064,1.9979,10.5936,141,160,193,3179,141.4,118,6379,47.2,0.333610,1.1348,1.3688,22.5461,611,995,1132,5467,617.5,372,7711,142.3,0.230408,0.096563,1.6285,1.8527,8.9476,2768.0,2768.1,2288,3248,1805102.4,4996670099.0,true,95000,100000,5000,95000
rkyv,book_large,71,29,476,848,941,5555,480.6,250,8823,136.2,0.283366,1.7815,1.9769,11.6702,140,160,169,3127,141.0,116,7415,52.5,0.372510,1.1429,1.2071,22.3357,616,995,1132,5983,621.6,379,9031,149.2,0.240095,0.094156,1.6153,1.8377,9.7127,2768.0,2768.7,2288,3248,1827721.8,5060432332.0,true,95000,100000,5000,95000
rkyv,book_medium,42,0,179,350,628,3435,201.6,138,8123,73.6,0.365233,1.9553,3.5084,19.1899,53,56,57,72,53.6,50,3421,20.5,0.381792,1.0566,1.0755,1.3585,232,404,685,3501,255.2,190,8175,76.4,0.299474,0.012931,1.7414,2.9526,15.0905,688.0,688.0,688,688,4688484.5,3225677339.2,true,95000,100000,5000,95000
rkyv,book_medium,43,1,190,375,636,3553,211.0,138,4987,69.7,0.330325,1.9737,3.3474,18.7000,53,56,57,96,53.5,50,6111,30.1,0.562596,1.0566,1.0755,1.8113,243,429,692,3615,264.5,191,6291,75.9,0.287025,0.028807,1.7654,2.8477,14.8765,688.0,688.0,688,688,4637505.7,3190603925.3,true,95000,100000,5000,95000
rkyv,book_medium,44,2,194,438,639,4639,220.9,138,8247,83.3,0.377184,2.2577,3.2938,23.9124,53,87,89,3977,55.2,50,7315,54.4,0.984616,1.6415,1.6792,75.0377,247,516,715,5107,276.1,192,8383,101.9,0.369154,0.036437,2.0891,2.8947,20.6761,688.0,688.0,688,688,4678487.0,3218799047.2,true,95000,100000,5000,95000
rkyv,book_medium,45,3,186,366,631,5107,209.6,139,7915,87.1,0.415766,1.9677,3.3925,27.4570,53,56,63,193,53.7,50,6903,36.6,0.680395,1.0566,1.1887,3.6415,240,421,692,5463,263.3,192,8099,95.5,0.362736,0.020833,1.7542,2.8833,22.7625,688.0,688.0,688,688,4686586.0,3224371194.6,true,95000,100000,5000,95000
rkyv,book_medium,46,4,186,359,633,3397,208.4,138,5695,66.9,0.321019,1.9301,3.4032,18.2634,53,56,57,85,53.6,50,3107,21.5,0.401232,1.0566,1.0755,1.6038,239,413,688,3453,262.0,190,5751,70.3,0.268294,0.016736,1.7280,2.8787,14.4477,688.0,688.0,688,688,4698163.1,3232336180.4,true,95000,100000,5000,95000
rkyv,book_medium,47,5,186,365,634,3433,209.0,139,6963,74.4,0.356012,1.9624,3.4086,18.4570,53,56,57,68,53.5,50,3015,13.3,0.248197,1.0566,1.0755,1.2830,239,419,689,3487,262.5,192,7019,75.6,0.288053,0.016736,1.7531,2.8828,14.5900,688.0,688.0,688,688,4703480.9,3235994878.1,true,95000,100000,5000,95000
rkyv,book_medium,48,6,180,367,631,3419,203.6,140,6287,75.4,0.370487,2.0389,3.5056,18.9944,53,56,94,180,53.7,50,4395,26.8,0.500060,1.0566,1.7736,3.3962,234,422,689,3585,257.3,193,6343,80.3,0.312169,0.017094,1.8034,2.9444,15.3205,688.0,688.0,688,688,4695018.1,3230172419.8,true,95000,100000,5000,95000
rkyv,book_medium,49,7,187,364,631,3355,209.7,136,5735,76.2,0.363149,1.9465,3.3743,17.9412,53,57,59,64,53.6,50,4387,16.9,0.314782,1.0755,1.1132,1.2075,241,418,686,3465,263.3,188,5791,78.0,0.296355,0.020747,1.7344,2.8465,14.3776,688.0,688.0,688,688,4687429.4,3224951413.6,true,95000,100000,5000,95000
rkyv,book_medium,50,8,185,362,634,3531,208.3,137,4911,68.4,0.328187,1.9568,3.4270,19.0865,53,56,57,103,53.7,50,5043,26.0,0.484732,1.0566,1.0755,1.9434,239,417,689,3603,262.0,188,5223,73.2,0.279405,0.016736,1.7448,2.8828,15.0753,688.0,688.0,688,688,4695274.7,3230348990.4,true,95000,100000,5000,95000
rkyv,book_medium,51,9,195,387,622,3425,217.9,137,13383,81.0,0.371798,1.9846,3.1897,17.5641,58,60,62,86,58.3,54,5867,30.9,0.530584,1.0345,1.0690,1.4828,254,447,685,3557,276.1,195,13487,86.9,0.314552,0.023622,1.7598,2.6969,14.0039,688.0,688.0,688,688,4589633.2,3157667619.9,true,95000,100000,5000,95000
rkyv,book_medium,52,10,185,361,623,3461,207.5,136,6147,71.6,0.344871,1.9514,3.3676,18.7081,53,56,57,175,53.8,50,3233,27.9,0.518322,1.0566,1.0755,3.3019,239,416,679,3519,261.3,189,6203,76.8,0.293947,0.016736,1.7406,2.8410,14.7238,688.0,688.0,688,688,4703956.0,3236321750.0,true,95000,100000,5000,95000
rkyv,book_medium,53,11,186,364,629,3453,208.8,138,5779,73.4,0.351466,1.9570,3.3817,18.5645,53,56,57,73,53.5,50,2857,9.2,0.171571,1.0566,1.0755,1.3774,240,419,684,3509,262.3,191,5835,74.0,0.282177,0.020833,1.7458,2.8500,14.6208,688.0,688.0,688,688,4682108.3,3221290482.7,true,95000,100000,5000,95000
rkyv,book_medium,54,12,179,350,621,3561,202.6,137,5883,76.6,0.377903,1.9553,3.4693,19.8939,53,56,57,77,53.6,50,3503,19.9,0.371137,1.0566,1.0755,1.4528,233,404,678,3679,256.1,190,5959,79.2,0.309053,0.017167,1.7339,2.9099,15.7897,688.0,688.0,688,688,4702318.5,3235195121.5,true,95000,100000,5000,95000
rkyv,book_medium,55,13,185,364,623,3457,208.0,138,5771,68.9,0.331103,1.9676,3.3676,18.6865,53,56,57,68,53.6,50,4707,22.7,0.422617,1.0566,1.0755,1.2830,239,418,683,3579,261.6,191,5827,72.5,0.277202,0.016736,1.7490,2.8577,14.9749,688.0,688.0,688,688,4706068.8,3237775366.9,true,95000,100000,5000,95000
rkyv,book_medium,56,14,187,362,631,3427,209.4,144,6239,70.2,0.335051,1.9358,3.3743,18.3262,53,56,57,62,53.4,50,3537,15.9,0.297333,1.0566,1.0755,1.1698,241,416,686,3525,262.9,197,6295,72.0,0.273795,0.020747,1.7261,2.8465,14.6266,688.0,688.0,688,688,4694012.4,3229480532.4,true,95000,100000,5000,95000
rkyv,book_medium,57,15,185,357,630,3319,207.3,140,5707,68.2,0.329092,1.9297,3.4054,17.9405,55,58,60,65,55.3,52,3495,21.0,0.379067,1.0545,1.0909,1.1818,240,415,688,3441,262.6,194,5767,71.4,0.271944,0.016667,1.7292,2.8667,14.3375,688.0,688.0,688,688,4650692.1,3199676194.3,true,95000,100000,5000,95000
rkyv,book_medium,58,16,186,353,603,3443,208.2,137,6923,71.5,0.343644,1.8978,3.2419,18.5108,53,56,57,59,53.5,50,3109,10.0,0.186706,1.0566,1.0755,1.1132,239,406,659,3497,261.7,190,6979,72.3,0.276160,0.016736,1.6987,2.7573,14.6318,688.0,688.0,688,688,4702619.0,3235401870.2,true,95000,100000,5000,95000
rkyv,book_medium,59,17,185,358,624,3495,207.7,138,6151,72.2,0.347643,1.9351,3.3730,18.8919,53,56,57,84,53.8,50,4579,28.2,0.525310,1.0566,1.0755,1.5849,239,413,681,3585,261.5,191,6203,77.7,0.296985,0.020921,1.7280,2.8494,15.0000,688.0,688.0,688,688,4698323.8,3232446802.5,true,95000,100000,5000,95000
rkyv,book_medium,60,18,185,356,638,3371,208.3,139,6195,69.7,0.334582,1.9243,3.4486,18.2216,53,56,57,59,53.6,50,3493,17.8,0.332765,1.0566,1.0755,1.1132,239,410,694,3439,261.9,192,6255,72.0,0.274847,0.016736,1.7155,2.9038,14.3891,688.0,688.0,688,688,4685623.7,3223709137.8,true,95000,100000,5000,95000
rkyv,book_medium,61,19,186,385,626,3387,209.3,139,6767,71.9,0.343535,2.0699,3.3656,18.2097,53,56,83,139,53.6,50,3225,14.4,0.269089,1.0566,1.5660,2.6226,240,440,683,3447,262.8,192,6823,73.6,0.280019,0.020833,1.8333,2.8458,14.3625,688.0,688.0,688,688,4699293.9,3233114212.7,true,95000,100000,5000,95000
rkyv,book_medium,62,20,179,351,624,3315,202.2,139,5243,71.1,0.351583,1.9609,3.4860,18.5196,53,56,57,74,53.6,50,3409,20.3,0.379613,1.0566,1.0755,1.3962,233,405,680,3437,255.8,192,5311,74.0,0.289305,0.017167,1.7382,2.9185,14.7511,688.0,688.0,688,688,4704966.4,3237016892.8,true,95000,100000,5000,95000
rkyv,book_medium,63,21,185,367,619,3281,208.1,138,5939,69.6,0.334746,1.9838,3.3459,17.7351,54,56,57,88,54.3,51,4923,29.8,0.548426,1.0370,1.0556,1.6296,240,423,676,3425,262.4,192,5995,76.0,0.289484,0.020833,1.7625,2.8167,14.2708,688.0,688.0,688,688,4672758.8,3214858074.5,true,95000,100000,5000,95000
rkyv,book_medium,64,22,186,366,626,3201,208.7,137,4603,63.1,0.302292,1.9677,3.3656,17.2097,53,56,57,103,53.9,50,9743,44.9,0.833696,1.0566,1.0755,1.9434,240,421,681,3507,262.5,188,9919,77.5,0.295229,0.016667,1.7542,2.8375,14.6125,688.0,688.0,688,688,4696320.8,3231068722.9,true,95000,100000,5000,95000
rkyv,book_medium,65,23,185,350,612,3241,207.5,138,5455,63.6,0.306467,1.8919,3.3081,17.5189,53,56,57,109,53.7,50,5851,30.4,0.565364,1.0566,1.0755,2.0566,239,405,670,3501,261.2,191,6035,70.5,0.270112,0.016736,1.6946,2.8033,14.6485,688.0,688.0,688,688,4728506.6,3253212522.5,true,95000,100000,5000,95000
rkyv,book_medium,66,24,186,369,632,3299,209.0,140,6095,68.2,0.326240,1.9839,3.3978,17.7366,56,58,62,101,55.9,52,3509,17.5,0.313373,1.0357,1.1071,1.8036,242,425,688,3387,264.9,195,6155,70.5,0.266175,0.020661,1.7562,2.8430,13.9959,688.0,688.0,688,688,4617349.3,3176736336.0,true,95000,100000,5000,95000
rkyv,book_medium,67,25,187,361,623,3219,209.4,141,6095,64.4,0.307392,1.9305,3.3316,17.2139,53,56,57,78,53.6,50,5059,24.1,0.450270,1.0566,1.0755,1.4717,241,416,678,3329,263.0,194,6159,68.8,0.261643,0.016598,1.7261,2.8133,13.8133,688.0,688.0,688,688,4681528.4,3220891562.1,true,95000,100000,5000,95000
rkyv,book_medium,68,26,189,362,624,3329,211.0,140,6615,67.8,0.321063,1.9153,3.3016,17.6138,53,56,57,77,53.5,50,5195,23.8,0.444777,1.0566,1.0755,1.4528,243,417,679,3433,264.6,193,6687,71.9,0.271925,0.024691,1.7160,2.7942,14.1276,688.0,688.0,688,688,4678903.8,3219085829.9,true,95000,100000,5000,95000
rkyv,book_medium,69,27,185,356,621,3299,207.5,138,4731,66.8,0.321849,1.9243,3.3568,17.8324,53,56,74,145,53.9,50,5731,39.2,0.727469,1.0566,1.3962,2.7358,239,416,677,3585,261.4,193,5915,77.5,0.296489,0.016736,1.7406,2.8326,15.0000,688.0,688.0,688,688,4701242.0,3234454502.0,true,95000,100000,5000,95000
rkyv,book_medium,70,28,192,361,606,3391,212.1,137,14815,82.2,0.387501,1.8802,3.1562,17.6615,53,56,57,89,53.8,50,6319,32.9,0.611370,1.0566,1.0755,1.6792,246,416,664,3505,265.9,191,14903,88.7,0.333529,0.032520,1.6911,2.6992,14.2480,688.0,688.0,688,688,4744032.0,3263894021.3,true,95000,100000,5000,95000
rkyv,book_medium,71,29,186,374,628,3449,208.9,139,5931,71.6,0.342889,2.0108,3.3763,18.5430,53,56,57,64,53.6,50,4727,20.2,0.377019,1.0566,1.0755,1.2075,239,428,682,3531,262.4,192,5987,74.5,0.283702,0.016736,1.7908,2.8536,14.7741,688.0,688.0,688,688,4674496.8,3216053816.4,true,95000,100000,5000,95000
rkyv,book_small,42,0,172,247,523,4327,177.3,136,8767,68.5,0.386250,1.4360,3.0407,25.1570,36,38,41,159,35.8,32,4239,23.4,0.653233,1.0556,1.1389,4.4167,207,283,576,4503,213.0,172,8927,73.4,0.344512,0.009662,1.3671,2.7826,21.7536,208.0,208.0,208,208,5743846.9,1194720159.2,true,95000,100000,5000,95000
